Snap #	Nsnaps (direction corrected)	Time	Snap direction	Snap bond c.x	Snap bond c.y
7294	6318	459823.803	-1	508.973	600.305
7295	6319	459830.55	-1	513.628	613.7575
7296	6320	459849.459	-1	1315.085	495.703
7297	6321	459851.046	-1	1305.435	487.986
7298	6322	459937.845	-1	372.9665	819.479
7299	6321	459938.04	1	381.1875	821.1185
7300	6322	459940.161	-1	228.202	1035.1
7301	6323	459942.315	-1	394.1665	811.2235
7302	6324	459942.33	-1	383.096	807.832
7303	6325	459942.582	-1	333.3115	847.7235
7304	6326	459942.996	-1	412.146	807.873
7305	6327	459944.322	-1	209.3425	1050.16
7306	6328	459945.759	-1	423.61	815.4905
7307	6329	459946.884	-1	215.3585	1056.235
7308	6330	459947.535	-1	399.5615	845.648
7309	6331	459947.601	-1	198.779	1054.5
7310	6332	459948.15	-1	403.5895	806.604
7311	6333	459949.131	-1	193.3645	1084.525
7312	6334	459949.893	-1	206.048	1058.625
7313	6335	459951.198	-1	365.85	869.827
7314	6336	459952.401	-1	414.0655	777.236
7315	6337	459952.956	-1	179.833	1044.68
7316	6336	459953.118	1	371.0335	874.705
7317	6337	459953.211	-1	177.298	1054.415
7318	6338	459953.364	-1	160.9925	1098.705
7319	6339	459958.323	-1	376.4925	882.6405
7320	6340	459958.632	-1	360.5965	900.279
7321	6341	459961.269	-1	170.36	1059.81
7322	6342	459962.787	-1	180.528	1068.695
7323	6343	459963.978	-1	95.57145	1009.575
7324	6344	459964.548	-1	381.1685	864.117
7325	6345	459965.214	-1	173.818	1056.735
7326	6346	459967.371	-1	175.2915	1094.72
7327	6347	459969.738	-1	173.585	1098.335
7328	6348	459972.282	-1	134.0435	1112.26
7329	6349	459974.232	-1	140.9025	1119.34
7330	6350	459976.587	-1	175.4635	1091.04
7331	6351	459979.992	-1	122.0265	1162.765
7332	6350	459979.995	1	173.166	1084.35
7333	6351	459983.019	-1	169.3535	1077.855
7334	6350	459988.113	1	100.2311	1040.82
7335	6351	460068.105	-1	244.4885	1020.75
7336	6352	460098.741	-1	1082.525	1075.55
7337	6351	460103.472	1	1068.865	1063.63
7338	6352	460181.394	-1	694.259	856.579
7339	6353	460181.403	-1	536.221	930.798
7340	6354	460187.931	-1	575.1145	915.444
7341	6355	460191.762	-1	577.823	955.175
7342	6356	460193.265	-1	575.139	952.755
7343	6357	460196.163	-1	585.0635	949.575
7344	6358	460197.048	-1	560.459	906.299
7345	6359	460198.35	-1	551.7895	910.873
7346	6360	460198.824	-1	563.1645	909.43
7347	6359	460199.247	1	585.8135	967.269
7348	6360	460273.95	-1	754.0045	870.551
7349	6361	460275.795	-1	749.452	869.9715
7350	6360	460277.484	1	755.1225	863.3795
7351	6361	461244.984	-1	1356.33	670.846
7352	6362	461249.253	-1	1339.085	682.255
7353	6363	461274.714	-1	858.0525	1365.69
7354	6364	461277.519	-1	875.7905	1368.71
7355	6365	461422.653	-1	1652.135	106.9985
7356	6366	461434.827	-1	1597.03	141.378
7357	6367	461440.272	-1	1575.475	164.8265
7358	6368	461508.762	-1	516.102	325.9855
7359	6369	461531.445	-1	885.053	1418.38
7360	6370	461532.3	-1	885.808	1404.56
7361	6369	461538.003	1	843.772	1387.53
7362	6370	461563.932	-1	674.244	1013.365
7363	6369	461566.755	1	676.6305	1021.6
7364	6370	461567.517	-1	668.92	988.503
7365	6371	461570.214	-1	619.758	1013.275
7366	6372	461570.304	-1	701.3225	1017.175
7367	6373	461572.695	-1	698.037	1014.73
7368	6374	461573.424	-1	695.529	1003.122
7369	6375	461574.48	-1	629.8665	998.6195
7370	6376	461576.076	-1	711.652	1027.265
7371	6377	461578.05	-1	704.3095	1025.515
7372	6378	461578.344	-1	616.603	1006.835
7373	6377	461578.992	1	637.0245	997.802
7374	6378	461579.085	-1	745.874	1022.665
7375	6379	461580.528	-1	613.178	1013.28
7376	6380	461583.69	-1	765.92	1040.185
7377	6381	461585.811	-1	755.863	1032.935
7378	6380	461586.963	1	828.6275	1001.1655
7379	6379	461587.419	1	761.1725	1025.48
7380	6378	461588.037	1	692.671	1037.09
7381	6377	461589.192	1	696.9485	1028.9
7382	6378	461589.642	-1	793.148	1022.4
7383	6377	461589.747	1	699.234	1010.085
7384	6378	461591.934	-1	636.94	997.5975
7385	6379	461599.104	-1	793.912	1066.135
7386	6378	461601.237	1	798.5725	1052.12
7387	6379	461637.474	-1	1485.06	729.5015
7388	6378	461640.327	1	1487.255	713.0025
7389	6379	461647.986	-1	1490.99	699.8295
7390	6380	461649.498	-1	1494.235	696.926
7391	6381	461667.216	-1	644.357	102.5065
7392	6382	461673.873	-1	616.981	122.7975
7393	6383	461675.91	-1	629.082	127.5415
7394	6384	461680.692	-1	599.796	107.4545
7395	6385	461684.847	-1	608.294	95.4294
7396	6386	461722.623	-1	1722.28	64.2472
7397	6387	461723.457	-1	1722.22	51.83865
7398	6388	461724.054	-1	1717.565	72.56395
7399	6389	461726.247	-1	1716.66	59.38415
7400	6390	461726.352	-1	1688.23	67.1054
7401	6391	461726.496	-1	1735.76	79.82605
7402	6392	461735.079	-1	1650.695	117.525
7403	6393	461747.496	-1	607.093	152.1335
7404	6394	461751.216	-1	1787.82	17.44105
7405	6395	461754.633	-1	1761.77	77.32325
7406	6396	461757.366	-1	1770.43	87.5906
7407	6397	461758.071	-1	1751	70.01355
7408	6396	461758.488	1	1742.745	74.71165
7409	6395	461764.89	1	1739.095	120.2255
7410	6396	461771.862	-1	637.92	7.1292
7411	6397	461773.014	-1	646.0375	15.04365
7412	6398	461910.234	-1	743.4275	232.641
7413	6399	461912.292	-1	742.047	242.586
7414	6400	461912.637	-1	748.631	255.211
7415	6401	461913.843	-1	735.588	253.384
7416	6402	461989.278	-1	145.4545	1205.975
7417	6403	461991.72	-1	136.453	1200.27
7418	6404	462185.205	-1	1610.54	110.751
7419	6405	462189.435	-1	1579.185	87.54965
7420	6406	462222.891	-1	1209.52	1254.365
7421	6407	462223.068	-1	1213.99	1261.68
7422	6408	462227.418	-1	1218.615	1296.485
7423	6409	462231.591	-1	1220.26	1308.545
7424	6410	462241.185	-1	1141.94	1302.425
7425	6411	462244.302	-1	1146.37	1301.845
7426	6412	462253.077	-1	1136.31	1331.455
7427	6413	462369.927	-1	511.338	491.451
7428	6414	462373.551	-1	507.956	494.162
7429	6415	462374.784	-1	503.448	481.719
7430	6416	462387.447	-1	493.634	464.1995
7431	6417	462414.051	-1	1006.375	39.39315
7432	6418	462426.483	-1	788.066	297.1925
7433	6419	462429.351	-1	786.387	288.4125
7434	6420	462432.039	-1	787.055	292.51
7435	6421	462435.345	-1	778.388	285.727
7436	6422	462437.466	-1	757.9175	281.432
7437	6421	462440.85	1	738.5505	308.924
7438	6422	462791.112	-1	299.775	389.671
7439	6423	462794.58	-1	329.6385	414.996
7440	6424	462797.787	-1	274.99	336.15
7441	6425	462842.505	-1	669.789	947.7855
7442	6426	462847.23	-1	671.3375	959.3585
7443	6427	462848.421	-1	677.393	970.8255
7444	6428	462851.055	-1	675.614	978.2025
7445	6429	462856.452	-1	646.2045	986.132
7446	6430	462856.878	-1	650.1375	931.539
7447	6431	462857.346	-1	658.125	937.9835
7448	6432	462859.899	-1	658.6225	969.611
7449	6433	462860.301	-1	670.3875	924.732
7450	6434	462861.282	-1	684.723	970.356
7451	6435	462861.867	-1	634.339	984.4635
7452	6436	462863.895	-1	687.9305	959.1155
7453	6437	462865.053	-1	683.4055	945.3055
7454	6438	462865.623	-1	681.84	927.987
7455	6439	462866.763	-1	650.591	973.2145
7456	6438	462867.897	1	664.566	963.179
7457	6439	462868.08	-1	584.6645	919.5245
7458	6438	462868.413	1	630.6235	1003.3825
7459	6439	462868.557	-1	672.7835	938.5485
7460	6440	462923.208	-1	269.7435	361.95
7461	6441	462923.886	-1	281.3285	364.9155
7462	6440	462929.268	1	285.619	384.4785
7463	6441	462932.112	-1	279.2045	377.758
7464	6442	463128.315	-1	1654.05	935.5365
7465	6443	463128.81	-1	1656.395	924.3715
7466	6444	463130.934	-1	1677.14	937.1265
7467	6445	463131.72	-1	1664.855	914.3475
7468	6446	463132.977	-1	1680.195	946.625
7469	6447	463134.6	-1	1659.12	948.776
7470	6448	463136.493	-1	1668.605	942.6195
7471	6449	463140.681	-1	1683.635	955.9925
7472	6450	463229.487	-1	975.253	46.03385
7473	6449	463235.787	1	967.582	45.8444
7474	6450	463244.706	-1	1013.97	46.27485
7475	6451	463260.159	-1	403.97	1028.74
7476	6452	463260.483	-1	398.078	1029.74
7477	6453	463262.664	-1	409.196	1020.245
7478	6454	463266.111	-1	410.72	986.995
7479	6455	463266.408	-1	429.5325	1015.84
7480	6456	463267.737	-1	424.0055	1027.765
7481	6457	463269.489	-1	440.419	1023.135
7482	6458	463273.05	-1	451.4535	1020.325
7483	6459	463274.052	-1	455.051	1021.43
7484	6460	463274.652	-1	457.6885	1024.48
7485	6461	463275.873	-1	472.903	1025.74
7486	6460	463276.092	1	471.774	995.967
7487	6461	463277.883	-1	467.4075	1012.905
7488	6462	463280.37	-1	456.176	1014.46
7489	6463	463280.376	-1	476.265	1051.77
7490	6464	463280.607	-1	481.7625	1062.36
7491	6465	463283.073	-1	486.8265	1043.275
7492	6464	463284.723	1	479.6515	1038.105
7493	6465	463285.185	-1	336.001	1066.655
7494	6466	463286.199	-1	344.663	1062.065
7495	6467	463286.643	-1	490.226	1069.305
7496	6468	463288.914	-1	530.847	1067.95
7497	6469	463291.908	-1	368.2345	1003.309
7498	6468	463292.22	1	366.5765	1020.18
7499	6469	463292.649	-1	331.707	1066.16
7500	6470	463292.721	-1	532.023	1079.965
7501	6471	463294.086	-1	320.946	1066.395
7502	6472	463294.119	-1	376.285	1033.84
7503	6473	463299.102	-1	417.1885	1024.555
7504	6472	463299.222	1	375.045	1018.355
7505	6473	463299.303	-1	306.8625	1068.54
7506	6474	463303.437	-1	321.8785	1084.695
7507	6475	463304.979	-1	351.872	1055.76
7508	6476	463305.309	-1	433.7945	1033.875
7509	6477	463305.393	-1	365.7585	1039.305
7510	6478	463306.32	-1	428.771	1021.155
7511	6477	463309.974	1	456.0075	1014.78
7512	6478	463335.552	-1	215.663	1036.6
7513	6479	463336.992	-1	522.8595	1227.56
7514	6480	463338.912	-1	522.428	1249.28
7515	6481	463533.678	-1	413.51	982.7965
7516	6482	463534.839	-1	417.313	978.957
7517	6483	463538.457	-1	397.9205	976.025
7518	6484	463539.183	-1	394.326	974.347
7519	6485	463539.411	-1	429.0605	943.8205
7520	6484	463540.815	1	435.4685	941.4345
7521	6485	463556.586	-1	430.373	1012.935
7522	6486	463559.1	-1	421.701	1005.61
7523	6487	463562.295	-1	425.222	995.7935
7524	6488	463563.954	-1	392.589	1028.67
7525	6489	463578.663	-1	285.9725	1013.1
7526	6490	463578.867	-1	273.975	1010.23
7527	6491	463581.663	-1	296.4645	1016.575
7528	6492	463583.661	-1	307.386	1010.57
7529	6493	463586.451	-1	295.2335	1005.525
7530	6494	463588.962	-1	323.0675	1012.515
7531	6495	463591.374	-1	333.023	1017.45
7532	6494	463593.852	1	342.292	1007.715
7533	6495	463613.154	-1	1187.015	1021.25
7534	6496	463613.205	-1	364.258	964.9285
7535	6497	463615.092	-1	371.612	958.007
7536	6498	463615.47	-1	377.5605	953.214
7537	6499	463619.463	-1	355.0745	911.4605
7538	6500	463625.757	-1	365.586	938.7665
7539	6501	463639.563	-1	365.315	1016.16
7540	6502	463645.677	-1	349.172	893.567
7541	6503	463647.333	-1	357.2195	885.468
7542	6504	463648.272	-1	348.95	898.207
7543	6505	463650.135	-1	351.156	901.8395
7544	6506	463655.646	-1	387.2635	881.131
7545	6507	463658.865	-1	247.479	851.8755
7546	6508	463663.326	-1	255.814	850.263
7547	6509	463667.508	-1	263.415	850.4435
7548	6510	463709.691	-1	1150.92	987.077
7549	6511	463709.994	-1	1133.45	1005.85
7550	6512	463712.268	-1	1142.115	991.592
7551	6513	463713.975	-1	1137.47	991.497
7552	6514	463714.977	-1	1137.145	982.2735
7553	6515	463715.013	-1	1145.395	974.4485
7554	6516	463725.768	-1	1249.21	905.631
7555	6517	463726.626	-1	1133.985	944.5755
7556	6518	463727.469	-1	1140.305	950.7185
7557	6519	463728.534	-1	1133.23	940.5425
7558	6520	463731.903	-1	1151.15	967.8965
7559	6521	463732.176	-1	1146.015	959.039
7560	6522	463738.743	-1	1186.9	1011.475
7561	6523	463742.922	-1	1179.63	1017.135
7562	6524	463747.812	-1	1046.955	1587.27
7563	6525	463750.95	-1	1042.935	1574.77
7564	6526	463755.438	-1	135.7635	587.5215
7565	6527	463756.452	-1	1181.91	1025.075
7566	6528	463757.553	-1	1179.865	1028.865
7567	6529	463759.077	-1	130.948	626.8745
7568	6530	463761.414	-1	140.176	630.958
7569	6531	463764.996	-1	144.1495	607.628
7570	6530	463767.27	1	10.25623	616.3235
7571	6531	463770.12	-1	150.0255	621.129
7572	6532	463772.151	-1	144.7315	601.8605
7573	6533	463774.092	-1	136.7525	599.337
7574	6534	463775.403	-1	151.7765	632.3815
7575	6535	463777.086	-1	158.8005	635.8255
7576	6536	463777.095	-1	154.786	634.6165
7577	6537	463805.793	-1	209.948	820.0825
7578	6538	463815.237	-1	149.76	844.9235
7579	6539	463817.313	-1	145.5105	843.614
7580	6540	463821.303	-1	160.8525	839.923
7581	6541	463821.519	-1	929.535	963.2375
7582	6542	463824.348	-1	186.928	829.404
7583	6543	463824.525	-1	189.079	832.6665
7584	6544	463831.218	-1	215.8625	826.6175
7585	6545	463832.457	-1	227.374	821.256
7586	6546	463833.672	-1	237.3065	833.416
7587	6547	463835.94	-1	248.5075	831.983
7588	6548	463844.754	-1	995.9845	910.4495
7589	6549	463873.572	-1	307.6125	869.8995
7590	6550	463885.254	-1	5.69768	882.238
7591	6551	463969.758	-1	1165.34	1588.52
7592	6552	463979.199	-1	47.47215	508.274
7593	6553	463983.933	-1	67.03675	503.4705
7594	6552	463984.959	1	72.2837	488.473
7595	6553	464192.307	-1	213.045	1620.625
7596	6554	464201.103	-1	206.7855	1666.36
7597	6553	464201.256	1	199.2505	1671.165
7598	6554	464202.888	-1	214.2225	1677.285
7599	6555	464203.311	-1	215.0695	1671.595
7600	6556	464219.979	-1	1298.48	1538.125
7601	6555	464284.497	1	908.111	1080.24
7602	6556	464300.436	-1	752.891	941.8085
7603	6557	464302.44	-1	743.426	947.0935
7604	6558	464460.288	-1	618.7745	1052.525
7605	6559	464461.38	-1	622.263	1051.885
7606	6560	464495.595	-1	1630.255	499.5465
7607	6559	464496.558	1	1629.425	490.833
7608	6560	464503.749	-1	1654.16	464.997
7609	6561	464505.51	-1	1658.85	434.8345
7610	6562	464506.641	-1	1670.45	449.9795
7611	6563	464514.072	-1	1672.28	402.28
7612	6564	464515.239	-1	1665.6	406.7365
7613	6565	464516.097	-1	1684.035	390.9915
7614	6566	464636.721	-1	91.22625	1400.655
7615	6567	464639.283	-1	86.7879	1402.785
7616	6568	464641.29	-1	74.93955	1406.42
7617	6569	464643.522	-1	90.0968	1393.06
7618	6568	464647.38	1	25.0564	1359.035
7619	6569	464667.96	-1	72.41205	1319.575
7620	6570	464680.974	-1	88.92645	1382.54
7621	6571	464686.098	-1	82.76075	1362.35
7622	6572	464690.046	-1	61.50865	1328.06
7623	6573	464690.373	-1	84.30115	1352.185
7624	6574	464714.118	-1	81.9048	1448.42
7625	6575	464715.819	-1	77.0132	1458.04
7626	6576	464802.963	-1	225.851	1725.08
7627	6577	464805.24	-1	222.925	1737.45
7628	6578	464808.639	-1	1619.635	535.5525
7629	6579	464810.88	-1	225.1975	1751.755
7630	6580	464811.789	-1	209.198	1727
7631	6581	464817.993	-1	208.851	1714.01
7632	6582	464819.583	-1	211.1205	1716.97
7633	6583	464820.597	-1	219.8535	1733.315
7634	6584	464821.629	-1	225.3	1744.905
7635	6585	464822.631	-1	194.442	1702.075
7636	6586	464823.117	-1	224.2415	1720.265
7637	6585	464826.804	1	170.995	1729.645
7638	6586	464835.933	-1	188.5315	1700.76
7639	6585	464837.592	1	193.6145	1694.51
7640	6586	464839.455	-1	205.543	1680.045
7641	6587	464850.153	-1	225.7845	1711.09
7642	6588	465549.405	-1	117.2885	513.5325
7643	6589	465555.363	-1	112.0575	527.3185
7644	6590	465556.197	-1	1065.3	1610.775
7645	6591	465557.256	-1	1066.915	1592.545
7646	6592	465558.093	-1	128.358	491.3315
7647	6593	465558.276	-1	110.1745	547.4
7648	6594	465560.877	-1	120.826	499.1565
7649	6595	465561.216	-1	116.7395	501.479
7650	6596	465561.735	-1	117.3235	497.258
7651	6597	465563.997	-1	132.367	491.006
7652	6598	465564.807	-1	114.6725	516.084
7653	6599	465565.467	-1	133.4825	481.8775
7654	6600	465566.448	-1	136.746	479.531
7655	6601	465569.058	-1	76.8317	505.2925
7656	6602	465569.46	-1	72.71435	488.7865
7657	6603	465574.464	-1	40.4206	520.214
7658	6604	465575.787	-1	91.4861	505.2995
7659	6605	465577.758	-1	27.18535	522.3055
7660	6606	465618.099	-1	20.2189	517.382
7661	6607	465699.192	-1	214.7375	100.3219
7662	6608	465725.661	-1	258.3855	51.43525
7663	6609	465730.92	-1	255.0885	44.00255
7664	6610	465734.103	-1	245.9425	26.8193
7665	6611	465736.05	-1	264.787	36.20715
7666	6612	465738.756	-1	243.8595	50.11475
7667	6613	465740.457	-1	239.8545	39.16135
7668	6614	465742.032	-1	242.7425	29.9979
7669	6615	465743.016	-1	253.3855	30.82795
7670	6616	465745.413	-1	201.021	75.4238
7671	6617	465745.488	-1	247.963	21.17735
7672	6618	465746.481	-1	258.846	6.04625
7673	6619	465747.747	-1	245.091	9.07637
7674	6620	465748.473	-1	243.8535	14.53965
7675	6621	465781.566	-1	241.4845	60.5426
7676	6622	465781.902	-1	1455.855	925.6235
7677	6623	465787.53	-1	1465.97	920.248
7678	6624	465814.89	-1	1374.365	884.9045
7679	6625	465818.028	-1	1362.185	876.342
7680	6626	465819.798	-1	1380.265	893.0935
7681	6627	466194.33	-1	1151.625	626.6345
7682	6628	466198.479	-1	1155.09	627.662
7683	6629	466200.96	-1	1152.005	608.4325
7684	6630	466207.692	-1	1173.905	608.4055
7685	6631	466208.364	-1	1175.505	596.8805
7686	6632	466228.431	-1	1012.21	1100.86
7687	6633	466261.746	-1	1007.215	1103.84
7688	6634	466264.131	-1	1016.28	1096.76
7689	6635	466268.817	-1	1003.6625	1111.205
7690	6634	466271.838	1	977.2735	1125.07
7691	6635	466295.481	-1	1335.735	252.1
7692	6636	466299.954	-1	1323.195	253.1475
7693	6637	466302.696	-1	1322.745	245.411
7694	6638	466463.436	-1	181.842	452.1775
7695	6639	466587.804	-1	1194.045	1071.06
7696	6640	466938.822	-1	220.41	275.1885
7697	6641	466939.356	-1	219.6495	288.054
7698	6642	466944.018	-1	215.5005	266.8985
7699	6643	466949.337	-1	220.242	256.1295
7700	6644	466951.755	-1	206.582	256.2465
7701	6645	466953.366	-1	236.7005	216.755
7702	6646	466954.731	-1	143.4645	230.327
7703	6647	466956.018	-1	148.722	223.9345
7704	6648	466956.438	-1	223.779	234.7375
7705	6649	466956.789	-1	213.218	239.703
7706	6648	466958.583	1	248.5605	253.963
7707	6649	466959.228	-1	225.648	250.181
7708	6648	466959.669	1	204.3365	228.5225
7709	6649	466962.309	-1	197.1745	216.0585
7710	6650	466963.083	-1	195.18	252.5775
7711	6649	466973.553	1	250.3115	293.9315
7712	6650	466995.504	-1	227.285	203.451
7713	6651	467105.367	-1	1184.065	119.9715
7714	6650	467107.92	1	1188.47	112.884
7715	6651	467109.72	-1	1207.73	128.077
7716	6652	467158.044	-1	1093.025	845.653
7717	6653	467162.37	-1	1082.53	858.404
7718	6654	467162.772	-1	1083.565	850.787
7719	6655	467163.879	-1	1084.51	846.41
7720	6656	467195.904	-1	1121.6	917.1315
7721	6657	467198.982	-1	1120.85	907.775
7722	6658	467205.861	-1	1153.02	937.084
7723	6659	467206.311	-1	1156.785	946.2535
7724	6660	467207.82	-1	1154.11	950.83
7725	6661	467210.238	-1	1147.685	961.976
7726	6662	467212.086	-1	1154.62	990.079
7727	6663	467212.308	-1	1147.26	930.0495
7728	6664	467244.369	-1	233.575	1794.14
7729	6665	467250.141	-1	1132.655	788.442
7730	6666	467315.409	-1	20.98935	1757.365
7731	6667	467315.976	-1	26.8031	1747.815
7732	6668	467318.898	-1	34.82935	1752.475
7733	6669	467319.321	-1	1294.66	146.559
7734	6670	467320.707	-1	37.96395	1740.93
7735	6671	467320.848	-1	1253.905	153.088
7736	6672	467321.925	-1	39.8549	1750.695
7737	6673	467323.545	-1	5.59706	1778.9
7738	6674	467323.743	-1	62.5808	1740.49
7739	6675	467329.065	-1	42.5938	1747.08
7740	6676	467330.958	-1	64.94455	1705.57
7741	6677	467331.282	-1	60.8638	1713.45
7742	6676	467335.932	1	61.39725	1733.41
7743	6677	467575.317	-1	548.8165	1520.09
7744	6678	467579.649	-1	544.5775	1535.06
7745	6679	467579.883	-1	527.9195	1532.355
7746	6680	467583.897	-1	535.5025	1526.495
7747	6681	467584.356	-1	564.5055	1529.08
7748	6682	467585.403	-1	525.601	1569.45
7749	6681	467597.049	1	566.715	1521.565
7750	6680	467602.419	1	593.0355	1534.37
7751	6681	467620.164	-1	173.863	1585.73
7752	6682	467853.855	-1	252.6365	1326.265
7753	6683	467855.73	-1	260.776	1333.295
7754	6684	467856.435	-1	254.8945	1344.195
7755	6685	467859.309	-1	259.0135	1323.29
7756	6686	468150.189	-1	195.7655	221.9215
7757	6685	468152.28	1	197.065	216.393
7758	6686	468491.757	-1	254.8485	168.9505
7759	6687	468494.712	-1	255.496	173.5275
7760	6688	468494.805	-1	260.2925	161.24
7761	6689	468497.79	-1	257.5165	149.812
7762	6690	468498.549	-1	261.973	139.3185
7763	6689	468499.797	1	275.221	156.8925
7764	6690	468505.815	-1	256.9685	111.6185
7765	6691	468546.033	-1	263.377	40.64905
7766	6690	468557.745	1	252.674	31.03775
7767	6691	468694.713	-1	174.0785	358.3495
7768	6692	468696.432	-1	173.7155	368.907
7769	6693	468703.062	-1	137.3395	333.968
7770	6694	468713.121	-1	131.588	383.889
7771	6695	469001.823	-1	1411.71	106.7925
7772	6696	469477.017	-1	106.458	1610.26
7773	6697	469480.629	-1	88.4124	1625.565
7774	6698	469480.683	-1	115.495	1602.82
7775	6699	469482.639	-1	115.242	1593.065
7776	6700	469482.9	-1	95.3836	1619.39
7777	6701	469483.008	-1	127.294	1600.83
7778	6702	469487.76	-1	160.523	1602.305
7779	6703	469612.131	-1	98.0509	1661.745
7780	6704	469618.11	-1	106.157	1667.435
7781	6705	469620.54	-1	119.747	1662.43
7782	6706	469623.054	-1	87.13685	1678.475
7783	6707	469624.596	-1	130.99	1655.01
7784	6708	469626.012	-1	74.58845	1668.15
7785	6709	469629.006	-1	60.2832	1670.225
7786	6710	469631.607	-1	88.0481	1706.515
7787	6711	469633.497	-1	109.6665	1653.615
7788	6710	469644.591	1	95.10825	1711.42
7789	6711	470398.332	-1	53.6167	547.7945
7790	6712	470400.75	-1	42.34445	563.086
7791	6713	470403.51	-1	46.4371	540.642
7792	6714	470414.271	-1	49.6208	543.6395
7793	6715	470427.252	-1	3.35178	497.131
7794	6716	470428.464	-1	28.7428	490.7345
7795	6717	470435.088	-1	12.8445	498.637
7796	6718	470436.357	-1	8.23883	497.762
7797	6719	470438.331	-1	31.0974	506.967
7798	6720	470439.162	-1	25.78385	499.2465
7799	6721	470554.29	-1	9.78583	615.4185
7800	6722	471793.071	-1	86.84425	1509.36
7801	6723	472738.584	-1	95.12845	1711.535
7802	6724	473591.472	-1	213.9705	345.3935
7803	6725	473591.523	-1	214.2005	341.867
